# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
YOR343W-A	YOR343W-A	YOR343W-A		0	0	0	15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
YOR343W-B	YOR343W-B	YOR343W-B		0	0	0	15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
YOR345C	YOR345C	YOR345C_mRNA	protein_coding	0	0	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8
YOR366W	YOR366W	YOR366W_mRNA	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YOR376W	YOR376W	YOR376W_mRNA	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
YOR376W-A	YOR376W-A	YOR376W-A_mRNA	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
YOR379C	YOR379C	YOR379C_mRNA	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
YOR381W-A	YOR381W-A	YOR381W-A_mRNA	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
YOR385W	YOR385W	YOR385W_mRNA	protein_coding	0	0	1	6	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	5
YOR387C	YOR387C	YOR387C_mRNA	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
YOR389W	YOR389W	YOR389W_mRNA	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
YOR392W	YOR392W	YOR392W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
YOS1	YER074W-A	YER074W-A_mRNA	protein_coding	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
YOS9	YDR057W	YDR057W_mRNA	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
YOX1	YML027W	YML027W_mRNA	protein_coding	0	2	0	33	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	32
YPC1	YBR183W	YBR183W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YPD1	YDL235C	YDL235C_mRNA	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
YPF1	YKL100C	YKL100C_mRNA	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YPI1	YFR003C	YFR003C_mRNA	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
YPK1	YKL126W	YKL126W_mRNA	protein_coding	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
YPK3	YBR028C	YBR028C_mRNA	protein_coding	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
YPK9	YOR291W	YOR291W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
YPL025C	YPL025C	YPL025C_mRNA	protein_coding	0	0	1	4	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1
YPL034W	YPL034W	YPL034W_mRNA	protein_coding	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
YPL035C	YPL035C	YPL035C_mRNA	protein_coding	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
YPL038W-A	YPL038W-A	YPL038W-A_mRNA	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
YPL039W	YPL039W	YPL039W_mRNA	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YPL044C	YPL044C	YPL044C_mRNA	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
YPL060C-A	YPL060C-A	YPL060C-A		0	0	0	4	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
YPL062W	YPL062W	YPL062W_mRNA	protein_coding	1	0	1	5	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	3
YPL067C	YPL067C	YPL067C_mRNA	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
YPL068C	YPL068C	YPL068C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
YPL073C	YPL073C	YPL073C_mRNA	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
YPL077C	YPL077C	YPL077C_mRNA	protein_coding	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
YPL080C	YPL080C	YPL080C_mRNA	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2
YPL088W	YPL088W	YPL088W_mRNA	protein_coding	0	0	1	5	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1
YPL099C	YPL099C	YPL099C_mRNA	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4
YPL102C	YPL102C	YPL102C_mRNA	protein_coding	0	0	1	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2
YPL107W	YPL107W	YPL107W_mRNA	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
YPL108W	YPL108W	YPL108W_mRNA	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
YPL109C	YPL109C	YPL109C_mRNA	protein_coding	0	0	1	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2
YPL113C	YPL113C	YPL113C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YPL114W	YPL114W	YPL114W_mRNA	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YPL119C-A	YPL119C-A	YPL119C-A_mRNA	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
YPL135C-A	YPL135C-A	YPL135C-A_mRNA	protein_coding	0	0	0	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6
YPL136W	YPL136W	YPL136W_mRNA	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3
YPL142C	YPL142C	YPL142C_mRNA	protein_coding	0	0	0	15	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	2
YPL150W	YPL150W	YPL150W_mRNA	protein_coding	0	7	2	19	0	0	0	0	19	0	0	2	0	0	0	0	0	0	0	7	0
YPL152W-A	YPL152W-A	YPL152W-A_mRNA	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
YPL162C	YPL162C	YPL162C_mRNA	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
YPL182C	YPL182C	YPL182C_mRNA	protein_coding	0	0	1	3	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
YPL185W	YPL185W	YPL185W_mRNA	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4
YPL191C	YPL191C	YPL191C_mRNA	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
YPL197C	YPL197C	YPL197C_mRNA	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
YPL199C	YPL199C	YPL199C_mRNA	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
YPL205C	YPL205C	YPL205C_mRNA	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
YPL216W	YPL216W	YPL216W_mRNA	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
YPL222C-A	YPL222C-A	YPL222C-A_mRNA	protein_coding	1	0	0	8	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	5
YPL225W	YPL225W	YPL225W_mRNA	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
YPL229W	YPL229W	YPL229W_mRNA	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
YPL238C	YPL238C	YPL238C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
YPL245W	YPL245W	YPL245W_mRNA	protein_coding	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
YPL247C	YPL247C	YPL247C_mRNA	protein_coding	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
YPL250W-A	YPL250W-A	YPL250W-A_mRNA	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
YPL251W	YPL251W	YPL251W_mRNA	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
YPL257W	YPL257W	YPL257W_mRNA	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
YPL257W-A	YPL257W-A	YPL257W-A		0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
YPL257W-B	YPL257W-B	YPL257W-B		0	0	0	8	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	3
YPL261C	YPL261C	YPL261C_mRNA	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
YPL264C	YPL264C	YPL264C_mRNA	protein_coding	0	0	1	10	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	2
YPL276W	YPL276W	YPL276W	pseudogene	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
YPL277C	YPL277C	YPL277C_mRNA	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
YPL278C	YPL278C	YPL278C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
YPP1	YGR198W	YGR198W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
YPQ2	YDR352W	YDR352W_mRNA	protein_coding	1	0	0	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1
YPR002C-A	YPR002C-A	YPR002C-A_mRNA	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
YPR003C	YPR003C	YPR003C_mRNA	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
YPR010C-A	YPR010C-A	YPR010C-A_mRNA	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
YPR011C	YPR011C	YPR011C_mRNA	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4
YPR012W	YPR012W	YPR012W_mRNA	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
YPR014C	YPR014C	YPR014C_mRNA	protein_coding	1	0	0	5	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2
YPR015C	YPR015C	YPR015C_mRNA	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
YPR016W-A	YPR016W-A	YPR016W-A_mRNA	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2
YPR027C	YPR027C	YPR027C_mRNA	protein_coding	1	0	0	5	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	3
YPR039W	YPR039W	YPR039W_mRNA	protein_coding	0	0	0	13	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	7
YPR050C	YPR050C	YPR050C_mRNA	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
YPR053C	YPR053C	YPR053C_mRNA	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
YPR059C	YPR059C	YPR059C_mRNA	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
YPR063C	YPR063C	YPR063C_mRNA	protein_coding	1	0	0	4	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2
YPR064W	YPR064W	YPR064W_mRNA	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
YPR071W	YPR071W	YPR071W_mRNA	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
YPR074W-A	YPR074W-A	YPR074W-A_mRNA	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
YPR076W	YPR076W	YPR076W_mRNA	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
YPR077C	YPR077C	YPR077C_mRNA	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
YPR078C	YPR078C	YPR078C_mRNA	protein_coding	0	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4
YPR084W	YPR084W	YPR084W_mRNA	protein_coding	0	0	1	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2
YPR089W	YPR089W	YPR089W_mRNA	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
YPR092W	YPR092W	YPR092W_mRNA	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
YPR096C	YPR096C	YPR096C_mRNA	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YPR097W	YPR097W	YPR097W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YPR1	YDR368W	YDR368W_mRNA	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
YPR108W-A	YPR108W-A	YPR108W-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YPR109W	YPR109W	YPR109W_mRNA	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
YPR114W	YPR114W	YPR114W_mRNA	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
YPR117W	YPR117W	YPR117W_mRNA	protein_coding	1	0	1	4	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	3
YPR123C	YPR123C	YPR123C_mRNA	protein_coding	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
YPR126C	YPR126C	YPR126C_mRNA	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
YPR127W	YPR127W	YPR127W_mRNA	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2
YPR130C	YPR130C	YPR130C_mRNA	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
YPR136C	YPR136C	YPR136C_mRNA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
YPR137C-A	YPR137C-A	YPR137C-A		0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
YPR137C-B	YPR137C-B	YPR137C-B		0	0	0	5	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0
YPR139C	YPR139C	YPR139C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YPR142C	YPR142C	YPR142C_mRNA	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
YPR145C-A	YPR145C-A	YPR145C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YPR146C	YPR146C	YPR146C_mRNA	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YPR147C	YPR147C	YPR147C_mRNA	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YPR148C	YPR148C	YPR148C_mRNA	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YPR150W	YPR150W	YPR150W_mRNA	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YPR158C-C	YPR158C-C	YPR158C-C		0	0	0	11	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	8
YPR158C-D	YPR158C-D	YPR158C-D		0	0	0	12	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	8
YPR158W-A	YPR158W-A	YPR158W-A		0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
YPR158W-B	YPR158W-B	YPR158W-B		0	0	0	6	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	2
YPR159C-A	YPR159C-A	YPR159C-A_mRNA	protein_coding	0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3
YPR160C-A	YPR160C-A	YPR160C-A_mRNA	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
YPR160W-A	YPR160W-A	YPR160W-A_mRNA	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
YPR169W-A	YPR169W-A	YPR169W-A_mRNA	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
YPR170C	YPR170C	YPR170C_mRNA	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2
YPR170W-A	YPR170W-A	YPR170W-A_mRNA	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
YPR170W-B	YPR170W-B	YPR170W-B_mRNA	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
YPR172W	YPR172W	YPR172W_mRNA	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
YPR174C	YPR174C	YPR174C_mRNA	protein_coding	1	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2
YPR177C	YPR177C	YPR177C_mRNA	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
YPR195C	YPR195C	YPR195C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YPR196W	YPR196W	YPR196W_mRNA	protein_coding	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
YPR197C	YPR197C	YPR197C_mRNA	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
YPR202W	YPR202W	YPR202W_mRNA	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
YPR203W	YPR203W	YPR203W_mRNA	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
YPR204C-A	YPR204C-A	YPR204C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YPR204W	YPR204W	YPR204W_mRNA	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
YPS1	YLR120C	YLR120C_mRNA	protein_coding	0	0	1	33	1	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0
YPS3	YLR121C	YLR121C_mRNA	protein_coding	0	0	0	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
YPS5	YGL259W	YGL259W_mRNA	protein_coding	0	0	1	32	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	21
YPS6	YIR039C	YIR039C_mRNA	protein_coding	0	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4
YPS7	YDR349C	YDR349C_mRNA	protein_coding	0	3	1	4	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	3	1
YPT1	YFL038C	YFL038C_mRNA	protein_coding	0	1	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	3
YPT10	YBR264C	YBR264C_mRNA	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2
YPT11	YNL304W	YNL304W_mRNA	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
YPT31	YER031C	YER031C_mRNA	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
YPT32	YGL210W	YGL210W_mRNA	protein_coding	1	0	0	23	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	15
YPT35	YHR105W	YHR105W_mRNA	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
YPT52	YKR014C	YKR014C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YPT53	YNL093W	YNL093W_mRNA	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
YPT6	YLR262C	YLR262C_mRNA	protein_coding	0	2	0	74	0	0	0	0	20	0	0	0	0	0	1	0	0	0	1	1	54
YPT7	YML001W	YML001W_mRNA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
YRA1	YDR381W	YDR381W_mRNA	protein_coding	0	0	0	7	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	3
YRA2	YKL214C	YKL214C_mRNA	protein_coding	1	0	1	3	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	1
YRB1	YDR002W	YDR002W_mRNA	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
YRB2	YIL063C	YIL063C_mRNA	protein_coding	2	0	0	5	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	2
YRB30	YGL164C	YGL164C_mRNA	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
YRF1-1	YDR545W	YDR545W_mRNA	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
YRF1-2	YER190W	YER190W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
YRF1-3	YGR296W	YGR296W_mRNA	protein_coding	1	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7
YRF1-4	YLR466W	YLR466W_mRNA	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
YRF1-5	YLR467W	YLR467W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YRF1-6	YNL339C	YNL339C_mRNA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
YRM1	YOR172W	YOR172W_mRNA	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
YRO2	YBR054W	YBR054W_mRNA	protein_coding	1	7	1	54	0	0	0	0	29	1	0	1	0	0	0	0	0	0	0	7	25
YRR1	YOR162C	YOR162C_mRNA	protein_coding	0	0	1	5	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	3
YSA1	YBR111C	YBR111C_mRNA	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
YSC83	YHR017W	YHR017W_mRNA	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
YSC84	YHR016C	YHR016C_mRNA	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
YSF3	YNL138W-A	YNL138W-A_mRNA	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
YSH1	YLR277C	YLR277C_mRNA	protein_coding	0	3	2	53	0	0	0	0	30	0	0	2	0	0	0	0	0	0	0	3	23
YSP2	YDR326C	YDR326C_mRNA	protein_coding	1	0	1	11	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	8
YSP3	YOR003W	YOR003W_mRNA	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YSR3	YKR053C	YKR053C_mRNA	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
YSW1	YBR148W	YBR148W_mRNA	protein_coding	1	0	0	6	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	3
YSY6	YBR162W-A	YBR162W-A_mRNA	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
YTA12	YMR089C	YMR089C_mRNA	protein_coding	0	0	2	9	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	7
YTA6	YPL074W	YPL074W_mRNA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
YTA7	YGR270W	YGR270W_mRNA	protein_coding	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
YTH1	YPR107C	YPR107C_mRNA	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YTM1	YOR272W	YOR272W_mRNA	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YTP1	YNL237W	YNL237W_mRNA	protein_coding	1	0	0	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4
YUH1	YJR099W	YJR099W_mRNA	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
YUR1	YJL139C	YJL139C_mRNA	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
YVC1	YOR087W	YOR087W_mRNA	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4
YVH1	YIR026C	YIR026C_mRNA	protein_coding	0	1	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	3
ZAP1	YJL056C	YJL056C_mRNA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ZDS1	YMR273C	YMR273C_mRNA	protein_coding	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
ZDS2	YML109W	YML109W_mRNA	protein_coding	0	15	10	50	1	0	0	1	26	0	0	8	0	0	0	0	0	0	0	15	24
